nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id,przejazd_id,kategoria,okresB_id
EIJ 5406/7,18.03,15:35,2.0,2.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 15:35:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-18 15:25:00,2023-03-18 15:00:00,EIJ 5406/7 2023-03-18 15:35:00,A,2023-03-18 14:00
EIJ 5406/7,18.03,15:40,2.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 15:40:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,2.0,False,False,2023-03-18 15:37:00,2023-03-18 15:00:00,EIJ 5406/7 2023-03-18 15:40:00,A,2023-03-18 14:00
EIJ 5406/7,18.03,15:45,1.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 15:45:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,2.0,False,False,2023-03-18 15:41:00,2023-03-18 15:00:00,EIJ 5406/7 2023-03-18 15:45:00,A,2023-03-18 14:00
EIJ 5406/7,18.03,15:50,1.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 15:50:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,1.0,False,False,2023-03-18 15:45:00,2023-03-18 15:00:00,EIJ 5406/7 2023-03-18 15:50:00,A,2023-03-18 14:00
EIJ 5406/7,19.03,15:35,2.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 15:35:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,2.0,False,False,2023-03-19 15:27:00,2023-03-19 15:00:00,EIJ 5406/7 2023-03-19 15:35:00,A,2023-03-19 14:00
EIJ 5406/7,19.03,15:40,2.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 15:40:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,2.0,False,False,2023-03-19 15:37:00,2023-03-19 15:00:00,EIJ 5406/7 2023-03-19 15:40:00,A,2023-03-19 14:00
EIJ 5406/7,19.03,15:45,3.0,1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 15:45:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,2.0,False,False,2023-03-19 15:41:00,2023-03-19 15:00:00,EIJ 5406/7 2023-03-19 15:45:00,A,2023-03-19 14:00
EIJ 5406/7,19.03,15:50,4.0,1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 15:50:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,3.0,False,False,2023-03-19 15:47:00,2023-03-19 15:00:00,EIJ 5406/7 2023-03-19 15:50:00,A,2023-03-19 14:00
EIJ 5406/7,20.03,15:35,1.0,1.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 15:35:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-20 15:25:00,2023-03-20 15:00:00,EIJ 5406/7 2023-03-20 15:35:00,A,2023-03-20 14:00
EIJ 5406/7,20.03,15:40,2.0,1.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 15:40:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,1.0,False,False,2023-03-20 15:36:00,2023-03-20 15:00:00,EIJ 5406/7 2023-03-20 15:40:00,A,2023-03-20 14:00
EIJ 5406/7,20.03,15:45,0.0,-2.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 15:45:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,2.0,False,False,2023-03-20 15:41:00,2023-03-20 15:00:00,EIJ 5406/7 2023-03-20 15:45:00,A,2023-03-20 14:00
EIJ 5406/7,20.03,15:50,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 15:50:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-20 15:44:00,2023-03-20 15:00:00,EIJ 5406/7 2023-03-20 15:50:00,A,2023-03-20 14:00
EIJ 5406/7,21.03,15:35,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 15:35:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-21 15:25:00,2023-03-21 15:00:00,EIJ 5406/7 2023-03-21 15:35:00,A,2023-03-21 14:00
EIJ 5406/7,21.03,15:40,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 15:40:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-21 15:35:00,2023-03-21 15:00:00,EIJ 5406/7 2023-03-21 15:40:00,A,2023-03-21 14:00
EIJ 5406/7,21.03,15:45,1.0,1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 15:45:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-21 15:39:00,2023-03-21 15:00:00,EIJ 5406/7 2023-03-21 15:45:00,A,2023-03-21 14:00
EIJ 5406/7,21.03,15:50,1.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 15:50:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,1.0,False,False,2023-03-21 15:45:00,2023-03-21 15:00:00,EIJ 5406/7 2023-03-21 15:50:00,A,2023-03-21 14:00
EIJ 5406/7,22.03,15:35,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 15:35:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-22 15:25:00,2023-03-22 15:00:00,EIJ 5406/7 2023-03-22 15:35:00,A,2023-03-22 14:00
EIJ 5406/7,22.03,15:40,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 15:40:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-22 15:35:00,2023-03-22 15:00:00,EIJ 5406/7 2023-03-22 15:40:00,A,2023-03-22 14:00
EIJ 5406/7,22.03,15:45,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 15:45:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-22 15:39:00,2023-03-22 15:00:00,EIJ 5406/7 2023-03-22 15:45:00,A,2023-03-22 14:00
EIJ 5406/7,22.03,15:50,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 15:50:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-22 15:44:00,2023-03-22 15:00:00,EIJ 5406/7 2023-03-22 15:50:00,A,2023-03-22 14:00
EIJ 5406/7,23.03,15:35,2.0,2.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 15:35:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-23 15:25:00,2023-03-23 15:00:00,EIJ 5406/7 2023-03-23 15:35:00,A,2023-03-23 14:00
EIJ 5406/7,23.03,15:40,2.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 15:40:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,2.0,False,False,2023-03-23 15:37:00,2023-03-23 15:00:00,EIJ 5406/7 2023-03-23 15:40:00,A,2023-03-23 14:00
EIJ 5406/7,23.03,15:45,1.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 15:45:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,2.0,False,False,2023-03-23 15:41:00,2023-03-23 15:00:00,EIJ 5406/7 2023-03-23 15:45:00,A,2023-03-23 14:00
EIJ 5406/7,23.03,15:50,1.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 15:50:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,1.0,False,False,2023-03-23 15:45:00,2023-03-23 15:00:00,EIJ 5406/7 2023-03-23 15:50:00,A,2023-03-23 14:00
EIJ 5406/7,24.03,15:35,2.0,2.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 15:35:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-24 15:25:00,2023-03-24 15:00:00,EIJ 5406/7 2023-03-24 15:35:00,A,2023-03-24 14:00
EIJ 5406/7,24.03,15:40,2.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 15:40:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,2.0,False,False,2023-03-24 15:37:00,2023-03-24 15:00:00,EIJ 5406/7 2023-03-24 15:40:00,A,2023-03-24 14:00
EIJ 5406/7,24.03,15:45,1.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 15:45:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,2.0,False,False,2023-03-24 15:41:00,2023-03-24 15:00:00,EIJ 5406/7 2023-03-24 15:45:00,A,2023-03-24 14:00
EIJ 5406/7,24.03,15:50,1.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 15:50:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,1.0,False,False,2023-03-24 15:45:00,2023-03-24 15:00:00,EIJ 5406/7 2023-03-24 15:50:00,A,2023-03-24 14:00
EIJ 5406/7,24.03,18:36,15.0,1.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 18:36:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,14.0,True,True,2023-03-24 18:38:00,2023-03-24 18:00:00,EIJ 5406/7 2023-03-24 18:36:00,A,2023-03-24 18:00
EIJ 5406/7,24.03,18:48,15.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 18:48:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,15.0,True,True,2023-03-24 18:51:00,2023-03-24 18:00:00,EIJ 5406/7 2023-03-24 18:48:00,A,2023-03-24 18:00
EIJ 5420/1 HUTNIK,13.03,14:55,12.0,1.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 14:55:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,11.0,True,True,2023-03-13 14:56:00,2023-03-13 14:00:00,EIJ 5420/1 HUTNIK 2023-03-13 14:55:00,A,2023-03-13 14:00
EIJ 5420/1 HUTNIK,13.03,15:00,12.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 15:00:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,12.0,True,True,2023-03-13 15:07:00,2023-03-13 15:00:00,EIJ 5420/1 HUTNIK 2023-03-13 15:00:00,A,2023-03-13 14:00
EIJ 5420/1 HUTNIK,13.03,15:05,11.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 15:05:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,12.0,True,True,2023-03-13 15:11:00,2023-03-13 15:00:00,EIJ 5420/1 HUTNIK 2023-03-13 15:05:00,A,2023-03-13 14:00
EIJ 5420/1 HUTNIK,13.03,15:10,11.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 15:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,11.0,True,True,2023-03-13 15:15:00,2023-03-13 15:00:00,EIJ 5420/1 HUTNIK 2023-03-13 15:10:00,A,2023-03-13 14:00
EIJ 5420/1 HUTNIK,13.03,15:20,12.0,1.0,Gdańsk Główny,Pruszcz Gdański,"('Gdańsk Główny', 'Tczew')",2023-03-13 15:20:00,"('Gdańsk Główny', 'Pruszcz Gdański')",9.0,20.0,11.0,True,True,2023-03-13 15:22:00,2023-03-13 15:00:00,EIJ 5420/1 HUTNIK 2023-03-13 15:20:00,A,2023-03-13 14:00
EIJ 5420/1 HUTNIK,13.03,15:31,17.0,5.0,Pruszcz Gdański,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-13 15:31:00,"('Pruszcz Gdański', 'Tczew')",13.0,20.0,12.0,True,True,2023-03-13 15:30:00,2023-03-13 15:00:00,EIJ 5420/1 HUTNIK 2023-03-13 15:31:00,A,2023-03-13 14:00
EIJ 5420/1 HUTNIK,14.03,14:55,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 14:55:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-14 14:45:00,2023-03-14 14:00:00,EIJ 5420/1 HUTNIK 2023-03-14 14:55:00,A,2023-03-14 14:00
EIJ 5420/1 HUTNIK,14.03,15:00,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 15:00:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-14 14:55:00,2023-03-14 14:00:00,EIJ 5420/1 HUTNIK 2023-03-14 15:00:00,A,2023-03-14 14:00
EIJ 5420/1 HUTNIK,14.03,15:05,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 15:05:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-14 14:59:00,2023-03-14 14:00:00,EIJ 5420/1 HUTNIK 2023-03-14 15:05:00,A,2023-03-14 14:00
EIJ 5420/1 HUTNIK,14.03,15:10,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 15:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-14 15:04:00,2023-03-14 15:00:00,EIJ 5420/1 HUTNIK 2023-03-14 15:10:00,A,2023-03-14 14:00
EIJ 5420/1 HUTNIK,15.03,14:55,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 14:55:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-15 14:45:00,2023-03-15 14:00:00,EIJ 5420/1 HUTNIK 2023-03-15 14:55:00,A,2023-03-15 14:00
EIJ 5420/1 HUTNIK,15.03,15:00,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 15:00:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-15 14:55:00,2023-03-15 14:00:00,EIJ 5420/1 HUTNIK 2023-03-15 15:00:00,A,2023-03-15 14:00
EIJ 5420/1 HUTNIK,15.03,15:05,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 15:05:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-15 14:59:00,2023-03-15 14:00:00,EIJ 5420/1 HUTNIK 2023-03-15 15:05:00,A,2023-03-15 14:00
EIJ 5420/1 HUTNIK,15.03,15:10,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 15:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-15 15:04:00,2023-03-15 15:00:00,EIJ 5420/1 HUTNIK 2023-03-15 15:10:00,A,2023-03-15 14:00
EIJ 5420/1 HUTNIK,16.03,14:55,1.0,1.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 14:55:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-16 14:45:00,2023-03-16 14:00:00,EIJ 5420/1 HUTNIK 2023-03-16 14:55:00,A,2023-03-16 14:00
EIJ 5420/1 HUTNIK,16.03,15:00,1.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 15:00:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,1.0,False,False,2023-03-16 14:56:00,2023-03-16 14:00:00,EIJ 5420/1 HUTNIK 2023-03-16 15:00:00,A,2023-03-16 14:00
EIJ 5420/1 HUTNIK,16.03,15:05,1.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 15:05:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,1.0,False,False,2023-03-16 15:00:00,2023-03-16 15:00:00,EIJ 5420/1 HUTNIK 2023-03-16 15:05:00,A,2023-03-16 14:00
EIJ 5420/1 HUTNIK,16.03,15:10,1.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 15:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,1.0,False,False,2023-03-16 15:05:00,2023-03-16 15:00:00,EIJ 5420/1 HUTNIK 2023-03-16 15:10:00,A,2023-03-16 14:00
EIJ 5420/1 HUTNIK,17.03,14:55,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 14:55:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-17 14:45:00,2023-03-17 14:00:00,EIJ 5420/1 HUTNIK 2023-03-17 14:55:00,A,2023-03-17 14:00
EIJ 5420/1 HUTNIK,17.03,15:00,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 15:00:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-17 14:55:00,2023-03-17 14:00:00,EIJ 5420/1 HUTNIK 2023-03-17 15:00:00,A,2023-03-17 14:00
EIJ 5420/1 HUTNIK,17.03,15:05,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 15:05:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-17 14:59:00,2023-03-17 14:00:00,EIJ 5420/1 HUTNIK 2023-03-17 15:05:00,A,2023-03-17 14:00
EIJ 5420/1 HUTNIK,17.03,15:10,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 15:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-17 15:04:00,2023-03-17 15:00:00,EIJ 5420/1 HUTNIK 2023-03-17 15:10:00,A,2023-03-17 14:00
EIJ 5420/1 HUTNIK,18.03,14:55,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 14:55:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-18 14:45:00,2023-03-18 14:00:00,EIJ 5420/1 HUTNIK 2023-03-18 14:55:00,A,2023-03-18 14:00
EIJ 5420/1 HUTNIK,18.03,15:00,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 15:00:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-18 14:55:00,2023-03-18 14:00:00,EIJ 5420/1 HUTNIK 2023-03-18 15:00:00,A,2023-03-18 14:00
EIJ 5420/1 HUTNIK,18.03,15:05,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 15:05:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-18 14:59:00,2023-03-18 14:00:00,EIJ 5420/1 HUTNIK 2023-03-18 15:05:00,A,2023-03-18 14:00
EIJ 5420/1 HUTNIK,18.03,15:10,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 15:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-18 15:04:00,2023-03-18 15:00:00,EIJ 5420/1 HUTNIK 2023-03-18 15:10:00,A,2023-03-18 14:00
EIJ 5420/1 HUTNIK,19.03,14:55,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 14:55:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-19 14:45:00,2023-03-19 14:00:00,EIJ 5420/1 HUTNIK 2023-03-19 14:55:00,A,2023-03-19 14:00
EIJ 5420/1 HUTNIK,19.03,15:00,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 15:00:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-19 14:55:00,2023-03-19 14:00:00,EIJ 5420/1 HUTNIK 2023-03-19 15:00:00,A,2023-03-19 14:00
EIJ 5420/1 HUTNIK,19.03,15:05,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 15:05:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-19 14:59:00,2023-03-19 14:00:00,EIJ 5420/1 HUTNIK 2023-03-19 15:05:00,A,2023-03-19 14:00
EIJ 5420/1 HUTNIK,19.03,15:10,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 15:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-19 15:04:00,2023-03-19 15:00:00,EIJ 5420/1 HUTNIK 2023-03-19 15:10:00,A,2023-03-19 14:00
EIJ 5420/1 HUTNIK,20.03,14:55,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 14:55:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-20 14:45:00,2023-03-20 14:00:00,EIJ 5420/1 HUTNIK 2023-03-20 14:55:00,A,2023-03-20 14:00
EIJ 5420/1 HUTNIK,20.03,15:00,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 15:00:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-20 14:55:00,2023-03-20 14:00:00,EIJ 5420/1 HUTNIK 2023-03-20 15:00:00,A,2023-03-20 14:00
EIJ 5420/1 HUTNIK,20.03,15:05,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 15:05:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-20 14:59:00,2023-03-20 14:00:00,EIJ 5420/1 HUTNIK 2023-03-20 15:05:00,A,2023-03-20 14:00
EIJ 5420/1 HUTNIK,20.03,15:10,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 15:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-20 15:04:00,2023-03-20 15:00:00,EIJ 5420/1 HUTNIK 2023-03-20 15:10:00,A,2023-03-20 14:00
EIJ 5420/1 HUTNIK,21.03,14:55,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 14:55:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-21 14:45:00,2023-03-21 14:00:00,EIJ 5420/1 HUTNIK 2023-03-21 14:55:00,A,2023-03-21 14:00
EIJ 5420/1 HUTNIK,21.03,15:00,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 15:00:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-21 14:55:00,2023-03-21 14:00:00,EIJ 5420/1 HUTNIK 2023-03-21 15:00:00,A,2023-03-21 14:00
EIJ 5420/1 HUTNIK,21.03,15:05,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 15:05:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-21 14:59:00,2023-03-21 14:00:00,EIJ 5420/1 HUTNIK 2023-03-21 15:05:00,A,2023-03-21 14:00
EIJ 5420/1 HUTNIK,21.03,15:10,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 15:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-21 15:04:00,2023-03-21 15:00:00,EIJ 5420/1 HUTNIK 2023-03-21 15:10:00,A,2023-03-21 14:00
EIJ 5420/1 HUTNIK,22.03,14:55,1.0,1.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 14:55:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-22 14:45:00,2023-03-22 14:00:00,EIJ 5420/1 HUTNIK 2023-03-22 14:55:00,A,2023-03-22 14:00
EIJ 5420/1 HUTNIK,22.03,15:00,1.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 15:00:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,1.0,False,False,2023-03-22 14:56:00,2023-03-22 14:00:00,EIJ 5420/1 HUTNIK 2023-03-22 15:00:00,A,2023-03-22 14:00
