nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id,warte_uwagi
EIE 3512/3 PIAST,20.03,15:32,22.0,0.0,Żmigród,Rawicz,"('Oborniki Śląskie', 'Leszno')",2023-03-20 15:32:00,"('Żmigród', 'Rawicz')",11.0,42.0,22.0,True,True,2023-03-20 15:43:00,2023-03-20 15:00,True
EIE 3512/3 PIAST,20.03,15:50,22.0,0.0,Rawicz,Leszno,"('Oborniki Śląskie', 'Leszno')",2023-03-20 15:50:00,"('Rawicz', 'Leszno')",18.0,42.0,22.0,True,True,2023-03-20 15:54:00,2023-03-20 15:00,True
EIE 3512/3 PIAST,20.03,16:06,24.0,2.0,Leszno,Kościan,"('Leszno', 'Poznań Główny')",2023-03-20 16:06:00,"('Leszno', 'Kościan')",16.0,42.0,22.0,True,True,2023-03-20 16:12:00,2023-03-20 16:00,True
EIE 3512/3 PIAST,20.03,16:32,25.0,1.0,Kościan,Poznań Główny,"('Leszno', 'Poznań Główny')",2023-03-20 16:32:00,"('Kościan', 'Poznań Główny')",26.0,42.0,24.0,True,True,2023-03-20 16:30:00,2023-03-20 16:00,True
EIE 3512/3 PIAST,20.03,20:05,63.0,1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 20:05:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,62.0,True,True,2023-03-20 20:57:00,2023-03-20 20:00,True
EIE 3512/3 PIAST,20.03,20:10,63.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 20:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,63.0,True,True,2023-03-20 21:06:00,2023-03-20 21:00,True
EIE 3512/3 PIAST,20.03,20:15,62.0,-1.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 20:15:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,63.0,True,True,2023-03-20 21:12:00,2023-03-20 21:00,True
EIE 3512/3 PIAST,20.03,20:25,62.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 20:25:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,62.0,True,True,2023-03-20 21:17:00,2023-03-20 21:00,True
EIE 3512/3 PIAST,22.03,20:05,9.0,0.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 20:05:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,9.0,True,True,2023-03-22 20:04:00,2023-03-22 20:00,True
EIE 3512/3 PIAST,22.03,20:10,9.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 20:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,9.0,True,True,2023-03-22 20:12:00,2023-03-22 20:00,True
EIE 3512/3 PIAST,22.03,20:15,8.0,-1.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 20:15:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,9.0,True,True,2023-03-22 20:18:00,2023-03-22 20:00,True
EIE 3512/3 PIAST,22.03,20:25,8.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 20:25:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,8.0,True,True,2023-03-22 20:23:00,2023-03-22 20:00,True
EIE 3512/3 PIAST,23.03,20:05,15.0,1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-23 20:05:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,14.0,True,True,2023-03-23 20:09:00,2023-03-23 20:00,True
EIE 3512/3 PIAST,23.03,20:10,15.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-23 20:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,15.0,True,True,2023-03-23 20:18:00,2023-03-23 20:00,True
EIE 3512/3 PIAST,23.03,20:15,14.0,-1.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-23 20:15:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,15.0,True,True,2023-03-23 20:24:00,2023-03-23 20:00,True
EIE 3512/3 PIAST,23.03,20:25,12.0,-2.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-23 20:25:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,14.0,True,True,2023-03-23 20:29:00,2023-03-23 20:00,True
EIE 3512/3 PIAST,24.03,20:05,5.0,1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 20:05:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,4.0,False,True,2023-03-24 19:59:00,2023-03-24 19:00,True
EIE 3512/3 PIAST,24.03,20:10,5.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 20:10:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,5.0,True,True,2023-03-24 20:08:00,2023-03-24 20:00,True
EIE 3512/3 PIAST,24.03,20:15,5.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 20:15:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,5.0,True,True,2023-03-24 20:14:00,2023-03-24 20:00,True
EIE 3512/3 PIAST,24.03,20:25,4.0,-1.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 20:25:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,5.0,True,False,2023-03-24 20:20:00,2023-03-24 20:00,True
EIE 3514/5 ARTUS,13.03,17:41,13.0,3.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-13 17:41:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,10.0,True,True,2023-03-13 17:33:00,2023-03-13 17:00,True
EIE 3514/5 ARTUS,13.03,17:48,11.0,-2.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-13 17:48:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,13.0,True,True,2023-03-13 17:51:00,2023-03-13 17:00,True
EIE 3514/5 ARTUS,13.03,17:54,10.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-13 17:54:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,11.0,True,True,2023-03-13 17:58:00,2023-03-13 17:00,True
EIE 3514/5 ARTUS,13.03,17:59,10.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-13 17:59:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,10.0,True,True,2023-03-13 18:03:00,2023-03-13 18:00,True
EIE 3514/5 ARTUS,13.03,18:09,9.0,-1.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-13 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,10.0,True,True,2023-03-13 18:09:00,2023-03-13 18:00,True
EIE 3514/5 ARTUS,14.03,18:09,0.0,-1.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-14 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,1.0,False,False,2023-03-14 18:00:00,2023-03-14 18:00,True
EIE 3514/5 ARTUS,15.03,18:09,1.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-15 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,1.0,False,False,2023-03-15 18:00:00,2023-03-15 18:00,True
EIE 3514/5 ARTUS,16.03,13:50,7.0,0.0,Leszno,Kościan,"('Leszno', 'Poznań Główny')",2023-03-16 13:50:00,"('Leszno', 'Kościan')",16.0,42.0,7.0,True,True,2023-03-16 13:41:00,2023-03-16 13:00,True
EIE 3514/5 ARTUS,16.03,14:14,8.0,1.0,Kościan,Poznań Główny,"('Leszno', 'Poznań Główny')",2023-03-16 14:14:00,"('Kościan', 'Poznań Główny')",26.0,42.0,7.0,True,True,2023-03-16 13:55:00,2023-03-16 13:00,True
EIE 3514/5 ARTUS,16.03,17:41,5.0,1.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-16 17:41:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,4.0,False,True,2023-03-16 17:27:00,2023-03-16 17:00,True
EIE 3514/5 ARTUS,16.03,17:48,5.0,0.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-16 17:48:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,5.0,True,True,2023-03-16 17:43:00,2023-03-16 17:00,True
EIE 3514/5 ARTUS,16.03,17:54,5.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-16 17:54:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,5.0,True,True,2023-03-16 17:52:00,2023-03-16 17:00,True
EIE 3514/5 ARTUS,16.03,17:59,4.0,-1.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-16 17:59:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,5.0,True,False,2023-03-16 17:58:00,2023-03-16 17:00,True
EIE 3514/5 ARTUS,16.03,18:09,4.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-16 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,4.0,False,False,2023-03-16 18:03:00,2023-03-16 18:00,True
EIE 3514/5 ARTUS,17.03,17:48,5.0,0.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-17 17:48:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,5.0,True,True,2023-03-17 17:43:00,2023-03-17 17:00,True
EIE 3514/5 ARTUS,17.03,17:54,5.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-17 17:54:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,5.0,True,True,2023-03-17 17:52:00,2023-03-17 17:00,True
EIE 3514/5 ARTUS,17.03,17:59,4.0,-1.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-17 17:59:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,5.0,True,False,2023-03-17 17:58:00,2023-03-17 17:00,True
EIE 3514/5 ARTUS,17.03,18:09,4.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-17 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,4.0,False,False,2023-03-17 18:03:00,2023-03-17 18:00,True
EIE 3514/5 ARTUS,18.03,17:48,0.0,-1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-18 17:48:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,1.0,False,False,2023-03-18 17:39:00,2023-03-18 17:00,True
EIE 3514/5 ARTUS,18.03,17:54,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-18 17:54:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,0.0,False,False,2023-03-18 17:47:00,2023-03-18 17:00,True
EIE 3514/5 ARTUS,18.03,17:59,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-18 17:59:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-18 17:53:00,2023-03-18 17:00,True
EIE 3514/5 ARTUS,18.03,18:09,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-18 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-18 17:59:00,2023-03-18 17:00,True
EIE 3514/5 ARTUS,19.03,17:48,17.0,0.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 17:48:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,17.0,True,True,2023-03-19 17:55:00,2023-03-19 17:00,True
EIE 3514/5 ARTUS,19.03,17:54,17.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 17:54:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,17.0,True,True,2023-03-19 18:04:00,2023-03-19 18:00,True
EIE 3514/5 ARTUS,19.03,17:59,17.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 17:59:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,17.0,True,True,2023-03-19 18:10:00,2023-03-19 18:00,True
EIE 3514/5 ARTUS,19.03,18:09,16.0,-1.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,17.0,True,True,2023-03-19 18:16:00,2023-03-19 18:00,True
EIE 3514/5 ARTUS,20.03,17:48,0.0,0.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 17:48:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,0.0,False,False,2023-03-20 17:38:00,2023-03-20 17:00,True
EIE 3514/5 ARTUS,20.03,17:54,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 17:54:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,0.0,False,False,2023-03-20 17:47:00,2023-03-20 17:00,True
EIE 3514/5 ARTUS,20.03,17:59,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 17:59:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-20 17:53:00,2023-03-20 17:00,True
EIE 3514/5 ARTUS,20.03,18:09,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-20 17:59:00,2023-03-20 17:00,True
EIE 3514/5 ARTUS,21.03,17:41,9.0,1.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-21 17:41:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,8.0,True,True,2023-03-21 17:31:00,2023-03-21 17:00,True
EIE 3514/5 ARTUS,21.03,17:48,8.0,-1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-21 17:48:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,9.0,True,True,2023-03-21 17:47:00,2023-03-21 17:00,True
EIE 3514/5 ARTUS,21.03,17:54,6.0,-2.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-21 17:54:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,8.0,True,True,2023-03-21 17:55:00,2023-03-21 17:00,True
EIE 3514/5 ARTUS,21.03,17:59,4.0,-2.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-21 17:59:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,6.0,True,False,2023-03-21 17:59:00,2023-03-21 17:00,True
EIE 3514/5 ARTUS,21.03,18:09,2.0,-2.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-21 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,4.0,False,False,2023-03-21 18:03:00,2023-03-21 18:00,True
EIE 3514/5 ARTUS,22.03,13:06,5.0,0.0,Oborniki Śląskie,Żmigród,"('Oborniki Śląskie', 'Leszno')",2023-03-22 13:06:00,"('Oborniki Śląskie', 'Żmigród')",13.0,42.0,5.0,True,True,2023-03-22 12:58:00,2023-03-22 12:00,True
EIE 3514/5 ARTUS,22.03,13:50,8.0,1.0,Leszno,Kościan,"('Leszno', 'Poznań Główny')",2023-03-22 13:50:00,"('Leszno', 'Kościan')",16.0,42.0,7.0,True,True,2023-03-22 13:41:00,2023-03-22 13:00,True
EIE 3514/5 ARTUS,22.03,14:14,10.0,2.0,Kościan,Poznań Główny,"('Leszno', 'Poznań Główny')",2023-03-22 14:14:00,"('Kościan', 'Poznań Główny')",26.0,42.0,8.0,True,True,2023-03-22 13:56:00,2023-03-22 13:00,True
EIE 3514/5 ARTUS,22.03,17:48,7.0,-2.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 17:48:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,9.0,True,True,2023-03-22 17:47:00,2023-03-22 17:00,True
EIE 3514/5 ARTUS,22.03,17:54,5.0,-2.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 17:54:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,7.0,True,True,2023-03-22 17:54:00,2023-03-22 17:00,True
EIE 3514/5 ARTUS,22.03,17:59,3.0,-2.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 17:59:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,5.0,True,False,2023-03-22 17:58:00,2023-03-22 17:00,True
EIE 3514/5 ARTUS,22.03,18:09,2.0,-1.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,3.0,False,False,2023-03-22 18:02:00,2023-03-22 18:00,True
EIE 3514/5 ARTUS,23.03,18:09,3.0,-1.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-23 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,4.0,False,False,2023-03-23 18:03:00,2023-03-23 18:00,True
EIE 3514/5 ARTUS,24.03,17:41,86.0,4.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-24 17:41:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,82.0,True,True,2023-03-24 18:45:00,2023-03-24 18:00,True
EIE 3514/5 ARTUS,24.03,17:48,86.0,0.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 17:48:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,86.0,True,True,2023-03-24 19:04:00,2023-03-24 19:00,True
EIE 3514/5 ARTUS,24.03,17:54,85.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 17:54:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,86.0,True,True,2023-03-24 19:13:00,2023-03-24 19:00,True
EIE 3514/5 ARTUS,24.03,17:59,85.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 17:59:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,85.0,True,True,2023-03-24 19:18:00,2023-03-24 19:00,True
EIE 3514/5 ARTUS,24.03,18:09,84.0,-1.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 18:09:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,85.0,True,True,2023-03-24 19:24:00,2023-03-24 19:00,True
EIE 3522/3 SIENKIEWICZ,14.03,11:28,-1.0,-1.0,Kielce,Suchedniów,"('Kielce', 'Radom Główny')",2023-03-14 11:28:00,"('Kielce', 'Suchedniów')",32.0,74.0,0.0,False,False,2023-03-14 10:56:00,2023-03-14 10:00,True
EIE 3522/3 SIENKIEWICZ,19.03,11:36,0.0,-1.0,Suchedniów,Skarżysko-Kamienna,"('Kielce', 'Radom Główny')",2023-03-19 11:36:00,"('Suchedniów', 'Skarżysko-Kamienna')",8.0,74.0,1.0,False,False,2023-03-19 11:29:00,2023-03-19 11:00,True
